
-------------------------------------------------------------------
GMS: address=vagrant-5809, cluster=WorkshopExercise, physical address=10.0.2.15:52895
-------------------------------------------------------------------
Net Power: , Consumed Power:, SolarPower: , To: , Ti: , heatpumprunning: 
startTime: 1500091200, ignoreTil: 1.0, logicalTimeSec: 300.0
time zone hours=:-5
1250.0,1250.0, -0.0, 19.150000000000002, 18.92938291494436,false
1250.0,1250.0, -0.0, 18.955555555556245, 18.929403878211648,false
1250.0,1250.0, -0.0, 18.772222222221576, 18.929277981817908,false
1250.0,1250.0, -0.0, 18.6, 18.929014242959912,false
1250.0,1250.0, -0.0, 18.438888888889455, 18.92862167161201,false
1250.0,1250.0, -0.0, 18.288888888888366, 18.928109270531905,false
1250.0,1250.0, -0.0, 18.150000000000002, 18.927486035266455,false
1250.0,1250.0, -0.0, 18.022222222222666, 18.926760954157423,false
1250.0,1250.0, -0.0, 17.905555555555154, 18.925943008347264,false
1250.0,1250.0, -0.0, 19.8, 18.92664309400598,false
1250.0,1250.0, -0.0, 17.762847222222355, 18.925710938772067,false
1250.0,1250.0, -0.0, 17.726388888888756, 18.92475032845109,false
1250.0,1250.0, -0.0, 17.690625, 18.92376184205746,false
1250.0,1250.0, -0.0, 17.655555555555683, 18.922746058141822,false
1250.0,1250.0, -0.0, 17.62118055555543, 18.92170355479142,false
1250.0,1250.0, -0.0, 17.5875, 18.92063490963048,false
1250.0,1250.0, -0.0, 17.554513888889005, 18.919540699820566,false
1250.0,1250.0, -0.0, 17.522222222222105, 18.918421502060962,false
1250.0,1250.0, -0.0, 17.490624999999998, 18.917277892589038,false
1250.0,1250.0, -0.0, 17.459722222222332, 18.916110447180618,false
1250.0,1250.0, -0.0, 17.429513888888778, 18.914919741150353,false
1250.0,1250.0, -0.0, 17.8, 18.914026733796312,false
1250.0,1250.0, -0.0, 17.37881944444452, 18.912797092460913,false
1250.0,1250.0, -0.0, 17.356944444444363, 18.911550914996113,false
1250.0,1250.0, -0.0, 17.334375, 18.910287658423712,false
1250.0,1250.0, -0.0, 17.3111111111112, 18.909006780200418,false
1250.0,1250.0, -0.0, 17.28715277777769, 18.907707738217493,false
1250.0,1250.0, -0.0, 17.2625, 18.90638999080041,false
1250.0,1250.0, -0.0, 17.237152777777872, 18.905052996708502,false
1250.0,1250.0, -0.0, 17.211111111111016, 18.903696215134612,false
1250.0,1250.0, -0.0, 17.184375000000003, 18.902319105704752,false
1250.0,1250.0, -0.0, 17.156944444444548, 18.900921128477748,false
1250.0,1250.0, -0.0, 17.128819444444343, 18.899501743944903,false
1250.0,1250.0, -0.0, 17.4, 18.898300701362807,false
1250.0,1250.0, -0.0, 17.00173611111145, 18.896781626882376,false
1250.0,1250.0, -0.0, 16.915277777777487, 18.895194519358846,false
1250.0,1250.0, -0.0, 16.840625, 18.893548889074925,false
1250.0,1250.0, -0.0, 16.777777777777985, 18.89185423869596,false
1250.0,1250.0, -0.0, 16.72673611111095, 18.890120063276026,false
1250.0,1250.0, -0.0, 16.6875, 18.888355850264034,false
1250.0,1250.0, -0.0, 16.660069444444524, 18.886571079509814,false
1250.0,1250.0, -0.0, 16.64444444444441, 18.884775223270207,false
1250.0,1250.0, -0.0, 16.640625, 18.882977746215143,false
1250.0,1250.0, -0.0, 16.64861111111106, 18.881188105433722,false
1250.0,1250.0, -0.0, 16.66840277777787, 18.87941575044028,false
1250.0,1250.0, -0.0, 17.1, 18.877990507624684,false
1250.0,1250.0, -0.0, 16.80833333333294, 18.876332792715914,false
1250.0,1250.0, -0.0, 16.91666666666706, 18.874763176359295,false
1250.0,1250.0, -0.0, 17.025, 18.87328158799131,false
1250.0,1250.0, -0.0, 17.13333333333294, 18.871887957104967,false
1250.0,1250.0, -0.0, 17.24166666666706, 18.87058221324974,false
