
-------------------------------------------------------------------
GMS: address=vagrant-25905, cluster=WorkshopExercise, physical address=10.0.2.15:46300
-------------------------------------------------------------------
Net Power: , Consumed Power:, SolarPower: , To: , Ti: , heatpumprunning: 
startTime: 1500091200, ignoreTil: 1.0, logicalTimeSec: 300.0
time zone hours=:-5
1750.0,1750.0, -0.0, 19.150000000000002, 22.538629209190596,false
1750.0,1750.0, -0.0, 18.955555555556245, 22.535759306537813,false
1750.0,1750.0, -0.0, 18.772222222221576, 22.53274485969518,false
1750.0,1750.0, -0.0, 18.6, 22.52959488400486,false
1750.0,1750.0, -0.0, 18.438888888889455, 22.526318387588095,false
1750.0,1750.0, -0.0, 18.288888888888366, 22.522924371350953,false
1750.0,1750.0, -0.0, 18.150000000000002, 22.51942182899014,false
1750.0,1750.0, -0.0, 18.022222222222666, 22.515819746998755,false
1750.0,1750.0, -0.0, 17.905555555555154, 22.512127104672064,false
1750.0,1750.0, -0.0, 19.8, 22.509954796334362,false
1750.0,1750.0, -0.0, 17.762847222222355, 22.50615254777992,false
1750.0,1750.0, -0.0, 17.726388888888756, 22.502324142971545,false
1750.0,1750.0, -0.0, 17.690625, 22.498470159082377,false
1750.0,1750.0, -0.0, 17.655555555555683, 22.494591172823256,false
1750.0,1750.0, -0.0, 17.62118055555543, 22.4906877604431,false
1750.0,1750.0, -0.0, 17.5875, 22.48676049772928,false
1750.0,1750.0, -0.0, 17.554513888889005, 22.482809960007973,false
1750.0,1750.0, -0.0, 17.522222222222105, 22.478836722144553,false
1750.0,1750.0, -0.0, 17.490624999999998, 22.474841358543944,false
1750.0,1750.0, -0.0, 17.459722222222332, 22.470824443150995,false
1750.0,1750.0, -0.0, 17.429513888888778, 22.466786549450845,false
1750.0,1750.0, -0.0, 17.8, 22.463048634913513,false
1750.0,1750.0, -0.0, 17.37881944444452, 22.458976365054845,false
1750.0,1750.0, -0.0, 17.356944444444363, 22.45488983590167,false
1750.0,1750.0, -0.0, 17.334375, 22.450788502652138,false
1750.0,1750.0, -0.0, 17.3111111111112, 22.446671820940757,false
1750.0,1750.0, -0.0, 17.28715277777769, 22.44253924683806,false
1750.0,1750.0, -0.0, 17.2625, 22.43839023685024,false
1750.0,1750.0, -0.0, 17.237152777777872, 22.434224247918806,false
1750.0,1750.0, -0.0, 17.211111111111016, 22.43004073742024,false
1750.0,1750.0, -0.0, 17.184375000000003, 22.42583916316564,false
1750.0,1750.0, -0.0, 17.156944444444548, 22.421618983400382,false
1750.0,1750.0, -0.0, 17.128819444444343, 22.41737965680376,false
1750.0,1750.0, -0.0, 17.4, 22.413360930821813,false
1750.0,1750.0, -0.0, 17.00173611111145, 22.40902642979636,false
1750.0,1750.0, -0.0, 16.915277777777487, 22.404626150774977,false
1750.0,1750.0, -0.0, 16.840625, 22.400169602234172,false
1750.0,1750.0, -0.0, 16.777777777777985, 22.39566628503453,false
1750.0,1750.0, -0.0, 16.72673611111095, 22.391125692426815,false
1750.0,1750.0, -0.0, 16.6875, 22.38655731005807,false
1750.0,1750.0, -0.0, 16.660069444444524, 22.3819706159777,false
1750.0,1750.0, -0.0, 16.64444444444441, 22.37737508064356,false
1750.0,1750.0, -0.0, 16.640625, 22.37278016692804,false
1750.0,1750.0, -0.0, 16.64861111111106, 22.368195330124138,false
1750.0,1750.0, -0.0, 16.66840277777787, 22.36363001795153,false
1750.0,1750.0, -0.0, 17.1, 22.359414055006845,false
1750.0,1750.0, -0.0, 16.80833333333294, 22.35496785522728,false
1750.0,1750.0, -0.0, 16.91666666666706, 22.350611987467804,false
1750.0,1750.0, -0.0, 17.025, 22.346346379375984,false
1750.0,1750.0, -0.0, 17.13333333333294, 22.342170958657334,false
1750.0,1750.0, -0.0, 17.24166666666706, 22.338085653075275,false
