
-------------------------------------------------------------------
GMS: address=vagrant-19907, cluster=WorkshopExercise, physical address=10.0.2.15:52502
-------------------------------------------------------------------
Net Power: , Consumed Power:, SolarPower: , To: , Ti: , heatpumprunning: 
startTime: 1500091200, ignoreTil: 1.0, logicalTimeSec: 300.0
time zone hours=:-5
2844.292988,2844.292988, -0.0, 19.150000000000002, 26.82397445976718,true
2841.800848000009,2841.800848000009, -0.0, 18.955555555556245, 26.774069986903598,true
2839.451115999992,2839.451115999992, -0.0, 18.772222222221576, 26.724204220451213,true
2837.243792,2837.243792, -0.0, 18.6, 26.674377206082298,true
2835.178876000007,2835.178876000007, -0.0, 18.438888888889455, 26.62458898943253,true
2833.2563679999935,2833.2563679999935, -0.0, 18.288888888888366, 26.574839616101038,true
2831.476268,2831.476268, -0.0, 18.150000000000002, 26.525129131650424,true
2829.8385760000056,2829.8385760000056, -0.0, 18.022222222222666, 26.47545758160682,true
2828.343291999995,2828.343291999995, -0.0, 17.905555555555154, 26.425825011459857,true
2852.623856,2852.623856, -0.0, 19.8, 26.376245268089704,true
2826.514239250002,2826.514239250002, -0.0, 17.762847222222355, 26.32669117835824,true
2826.0469629999984,2826.0469629999984, -0.0, 17.726388888888756, 26.277176527937,true
2825.5885872500003,2825.5885872500003, -0.0, 17.690625, 26.227701290028804,true
2825.1391120000017,2825.1391120000017, -0.0, 17.655555555555683, 26.178265437857924,true
2824.6985372499985,2824.6985372499985, -0.0, 17.62118055555543, 26.128868944670074,true
2824.266863,2824.266863, -0.0, 17.5875, 26.0795117837324,true
2823.8440892500016,2823.8440892500016, -0.0, 17.554513888889005, 26.03019392833346,true
2823.4302159999984,2823.4302159999984, -0.0, 17.522222222222105, 25.98091535178321,true
2823.02524325,2823.02524325, -0.0, 17.490624999999998, 25.931676027412983,true
2822.6291710000014,2822.6291710000014, -0.0, 17.459722222222332, 25.882475928575474,true
2822.2419992499986,2822.2419992499986, -0.0, 17.429513888888778, 25.833315028644712,true
2826.990416,2826.990416, -0.0, 17.8, 25.784196061301465,true
2821.5922627500013,2821.5922627500013, -0.0, 17.37881944444452, 25.735113529894498,true
2821.3118969999987,2821.3118969999987, -0.0, 17.356944444444363, 25.6860701607333,true
2821.0226307499997,2821.0226307499997, -0.0, 17.334375, 25.637065917658255,true
2820.724464000001,2820.724464000001, -0.0, 17.3111111111112, 25.588100764538737,true
2820.4173967499987,2820.4173967499987, -0.0, 17.28715277777769, 25.539174665273045,true
2820.1014290000003,2820.1014290000003, -0.0, 17.2625, 25.490287583788387,true
2819.7765607500014,2819.7765607500014, -0.0, 17.237152777777872, 25.4414394840409,true
2819.442791999999,2819.442791999999, -0.0, 17.211111111111016, 25.39263033001555,true
2819.10012275,2819.10012275, -0.0, 17.184375000000003, 25.34386008572617,true
2818.7485530000013,2818.7485530000013, -0.0, 17.156944444444548, 25.29512871521542,true
2818.388082749999,2818.388082749999, -0.0, 17.128819444444343, 25.24643618255473,true
2821.8637280000003,2821.8637280000003, -0.0, 17.4, 25.197784522058406,true
2816.7592912500045,2816.7592912500045, -0.0, 17.00173611111145, 25.149169081345114,true
2815.6511789999963,2815.6511789999963, -0.0, 16.915277777777487, 25.100591983085025,true
2814.69437525,2814.69437525, -0.0, 16.840625, 25.052053278034066,true
2813.8888800000027,2813.8888800000027, -0.0, 16.777777777777985, 25.00355301690754,true
2813.2346932499977,2813.2346932499977, -0.0, 16.72673611111095, 24.955091250380114,true
2812.731815,2812.731815, -0.0, 16.6875, 24.906668029085857,true
2812.3802452500013,2812.3802452500013, -0.0, 16.660069444444524, 24.8582834036183,true
2812.1799839999994,2812.1799839999994, -0.0, 16.64444444444441, 24.809937424530446,true
2812.13103125,2812.13103125, -0.0, 16.640625, 24.761630142334802,true
