
-------------------------------------------------------------------
GMS: address=vagrant-51530, cluster=WorkshopExercise, physical address=10.0.2.15:41442
-------------------------------------------------------------------
Net Power: , Consumed Power:, SolarPower: , To: , Ti: , heatpumprunning: 
startTime: 1500091200, ignoreTil: 1.0, logicalTimeSec: 300.0
time zone hours=:-5
1250.0,1250.0, -0.0, 19.150000000000002, 19.460704126203822,false
1250.0,1250.0, -0.0, 18.955555555556245, 19.460299521843684,false
1250.0,1250.0, -0.0, 18.772222222221576, 19.459748398685637,false
1250.0,1250.0, -0.0, 18.6, 19.459059773653436,false
1250.0,1250.0, -0.0, 18.438888888889455, 19.45824265644863,false
1250.0,1250.0, -0.0, 18.288888888888366, 19.457306049556344,false
1250.0,1250.0, -0.0, 18.150000000000002, 19.45625894825107,false
1250.0,1250.0, -0.0, 18.022222222222666, 19.455110340602424,false
1250.0,1250.0, -0.0, 17.905555555555154, 19.453869207480942,false
1250.0,1250.0, -0.0, 19.8, 19.45414644478491,false
1250.0,1250.0, -0.0, 17.762847222222355, 19.45279177988134,false
1250.0,1250.0, -0.0, 17.726388888888756, 19.451408998304522,false
1250.0,1250.0, -0.0, 17.690625, 19.449998678797808,false
1250.0,1250.0, -0.0, 17.655555555555683, 19.448561399641004,false
1250.0,1250.0, -0.0, 17.62118055555543, 19.447097738650733,false
1250.0,1250.0, -0.0, 17.5875, 19.445608273180813,false
1250.0,1250.0, -0.0, 17.554513888889005, 19.444093580122622,false
1250.0,1250.0, -0.0, 17.522222222222105, 19.442554235905472,false
1250.0,1250.0, -0.0, 17.490624999999998, 19.440990816496974,false
1250.0,1250.0, -0.0, 17.459722222222332, 19.439403897403412,false
1250.0,1250.0, -0.0, 17.429513888888778, 19.437794053670117,false
1250.0,1250.0, -0.0, 17.8, 19.436482244326044,false
1250.0,1250.0, -0.0, 17.37881944444452, 19.43483413644472,false
1250.0,1250.0, -0.0, 17.356944444444363, 19.433169827609422,false
1250.0,1250.0, -0.0, 17.334375, 19.43148877457349,false
1250.0,1250.0, -0.0, 17.3111111111112, 19.429790434525387,false
1250.0,1250.0, -0.0, 17.28715277777769, 19.42807426508834,false
1250.0,1250.0, -0.0, 17.2625, 19.426339724320005,false
1250.0,1250.0, -0.0, 17.237152777777872, 19.42458627071211,false
1250.0,1250.0, -0.0, 17.211111111111016, 19.42281336319011,false
1250.0,1250.0, -0.0, 17.184375000000003, 19.42102046111284,false
1250.0,1250.0, -0.0, 17.156944444444548, 19.41920702427217,false
1250.0,1250.0, -0.0, 17.128819444444343, 19.417372512892648,false
1250.0,1250.0, -0.0, 17.4, 19.415756675964335,false
1250.0,1250.0, -0.0, 17.00173611111145, 19.41382313937183,false
1250.0,1250.0, -0.0, 16.915277777777487, 19.411821901704258,false
1250.0,1250.0, -0.0, 16.840625, 19.409762472978436,false
1250.0,1250.0, -0.0, 16.777777777777985, 19.407654355594026,false
1250.0,1250.0, -0.0, 16.72673611111095, 19.405507044339643,false
1250.0,1250.0, -0.0, 16.6875, 19.403330026398937,false
1250.0,1250.0, -0.0, 16.660069444444524, 19.401132781356697,false
1250.0,1250.0, -0.0, 16.64444444444441, 19.398924781204933,false
1250.0,1250.0, -0.0, 16.640625, 19.39671549034896,false
1250.0,1250.0, -0.0, 16.64861111111106, 19.394514365613468,false
1250.0,1250.0, -0.0, 16.66840277777787, 19.392330856248602,false
1250.0,1250.0, -0.0, 17.1, 19.39049478838024,false
1250.0,1250.0, -0.0, 16.80833333333294, 19.388426577473595,false
1250.0,1250.0, -0.0, 16.91666666666706, 19.38644679391043,false
1250.0,1250.0, -0.0, 17.025, 19.384555366863882,false
1250.0,1250.0, -0.0, 17.13333333333294, 19.38275222556382,false
1250.0,1250.0, -0.0, 17.24166666666706, 19.381037299296793,false
